list_name,root_message_id,content_hash,model,prompt_version,ai_found,ai_analyzed,ai_authored,ai_tooling,mentioned_only,vendor,disclosure_form,confidence,rationale
pgsql-bugs,18107-2668460d8c2804d2@postgresql.org,94ebe9cefa0495f1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18108-974fbad9f3c11e1c@postgresql.org,1cd3a2920b3d168f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18109-d3ff785fb25ad31e@postgresql.org,7a4be75bfa1e1b89,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18111-1b3e19f428f1c418@postgresql.org,022e004f8ecfa56e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18112-724de41f491c9878@postgresql.org,d3b35e96b90e2a8f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18114-c360a22e03a2fe2b@postgresql.org,659d9c9af6947fba,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18115-e1bb51d5c161484e@postgresql.org,c3117a291d6115a4,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18116-0a17d1321c9d94ea@postgresql.org,1406b69a223cd779,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18117-972f125de280aa93@postgresql.org,2bfa9c008aab5a4a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18118-4b72fcbb903aace6@postgresql.org,76608b0af82c9161,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18119-5f60199d6207f4d1@postgresql.org,fb07ea9f572ef8d1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18123-8604341c777ccee6@postgresql.org,33d6b32ccc2f54d6,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18124-d363fa4873e176d6@postgresql.org,c66025ceda1d595b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18125-73d02632bed248bb@postgresql.org,6e948e11e82249ce,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18126-b4b5de7206c972e3@postgresql.org,becb12f9bc356992,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18127-fe54b6a667f29658@postgresql.org,bc46359abfafdfc7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18128-5022ee1cf4cf4d3f@postgresql.org,f8f1c1ac1c8c3ff4,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18129-caca016eaf0c3702@postgresql.org,894b22f0f08d4296,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18130-7a86a7356a75209d@postgresql.org,be69ab88b74de5bd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18131-576854e79c5cd264@postgresql.org,fd60df90d8ad7383,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18132-1f9dcb160122d9d6@postgresql.org,d3202c55833d908d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18134-87126d90cb4dd049@postgresql.org,7c5b74433ad9f314,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18135-532f4a755e71e4d2@postgresql.org,8a7c4326fbfae2d1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18136-4914128da6cfc502@postgresql.org,3748959a5dec788f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18137-866ccb684317745f@postgresql.org,e25a516d47f9cffb,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18138-aa7147890c7f16a3@postgresql.org,6c431a54fc64dd4d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18139-9f45531e1ce99975@postgresql.org,2d215077c40a2515,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18141-198c521115e07b7c@postgresql.org,afd21d63ba53fa0a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18142-b2cd722a4a74a712@postgresql.org,a368ccfc0d25ab83,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18143-1c845c68593b6cf5@postgresql.org,09d59f9cd1f73759,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18144-7339f3c8aa837530@postgresql.org,97a983162360d21f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18145-5da930760e745493@postgresql.org,0e16092e669df1f7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18146-04e908c662113ad5@postgresql.org,9d638bcb6a5b7057,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18147-6fc796538913ee88@postgresql.org,b4799e66e0be7efd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18148-f1b921dad1c6ef64@postgresql.org,08c7eb97c379382b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18149-936d14e6fc76ca61@postgresql.org,0f872412b2094921,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18150-b3922f47e62d4d12@postgresql.org,02b7a5da9eef2935,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18151-cdc2191b130172c7@postgresql.org,d814a519cd389a1b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18152-72d0fe42ca4283d9@postgresql.org,fa929221814f5cc2,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18153-af3a0edc3203dbc6@postgresql.org,87adb2836e634f42,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18154-06f6f7a2806eb226@postgresql.org,9294573be4114af8,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18155-33f555bcc7e1105e@postgresql.org,636568c19596a826,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18156-a44bc7096f0683e6@postgresql.org,876e7f96b612d57f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18158-88f667028dbc7e7b@postgresql.org,22c778080d24c3a4,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18159-d47c6a6b62e40f00@postgresql.org,cc6407b595a41d7e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,1815939917.12528321.1673009801704@mail.yahoo.com,2ddd3269d3e148e9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18160-ccc671c5c94fce11@postgresql.org,b982b904cfc749b9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18161-6f5840d311f0a100@postgresql.org,b1b8e13f5799f01c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18163-859bad19a43edcf6@postgresql.org,e0555e79c99ead62,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18165-bf4f525cea6e51de@postgresql.org,4b5ab1490dbb134c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18166-8d0f3718572475ef@postgresql.org,4fbc73058ea26a78,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18167-fcc9f9f33cddf04d@postgresql.org,7008f3f3dd04284c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18168-ed449e75cefb972a@postgresql.org,590af286806cea2b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18170-f1d17bf9a0d58b24@postgresql.org,1bb52a0e4ca32c8d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18171-4abd023036968941@postgresql.org,d53b59caa41cd806,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18172-9b8c5fc1d676ded3@postgresql.org,35e5725922320c7e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18173-c971c32eb961e810@postgresql.org,d39fcc112f9a1307,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18177-a282c2eaaf791f21@postgresql.org,f05352a1be34d852,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18178-05534d7064044d2d@postgresql.org,1ac84e28d3ff991e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18179-c25cb10fdc41bbf5@postgresql.org,4b745de522b6374a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18180-1478aadcdac95fe0@postgresql.org,930cdf7e84f77e6c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18181-fa5143d18a467fe5@postgresql.org,fbf4252cb10c5f62,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18182-d92c765bf82ad00e@postgresql.org,d62e18779bb6e933,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18183-2d377c717b5cfcce@postgresql.org,1f6a828f9c2b95ff,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18184-5868dd258782058e@postgresql.org,bf01745ad2d91ee2,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18185-3b823ce47d761599@postgresql.org,a0ba56f9ec945e04,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18186-94b0abd22be68365@postgresql.org,5432264f5b46f47f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18187-831da249cbd2ff8e@postgresql.org,fb7c751d95565017,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18188-2e472071c919b3f1@postgresql.org,b4f0e3ceb20e99d3,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18189-816907aeaa0114e4@postgresql.org,45b91f09d78bdc3a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18190-ba5eff0af347078d@postgresql.org,15e249c656e7046c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18193-9d57393593895996@postgresql.org,948576104f7b3508,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18194-62f86810c0c693e4@postgresql.org,7eedef537212c71c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18195-95ee8b48a9d7cd93@postgresql.org,dac8d763ea67d01f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18196-b10f93dfbde3d7db@postgresql.org,53122ace3eb00069,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18198-673bf52b262d80fe@postgresql.org,79e45523cc7ffbb7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18199-bf4916835ef2137b@postgresql.org,b1b5e270c4f47128,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18200-5ea288c7b2d504b1@postgresql.org,b9ea1122322bc05b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18201-9868a8e850ffe43c@postgresql.org,ac862a6e1f808574,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18202-0783b23955b5d2fd@postgresql.org,1e77c16b8e37f300,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18203-df37fe354b626670@postgresql.org,a7b268eb149c5f74,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18205-53c59cab45881d52@postgresql.org,343d2c0c825057c8,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18206-5a796f4945e5b39f@postgresql.org,b45c683ab9d595da,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18207-263678c901510d23@postgresql.org,977e8b21681580b1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18208-c695b6b402c37727@postgresql.org,68b32f0fc566653a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18209-4a3f83ed91907f94@postgresql.org,20d82064dc244f21,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18210-4c6d0b14627f2eb8@postgresql.org,ce0c3b3b226e6bee,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18211-0df57c52f685df3a@postgresql.org,9badb4368ade0442,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18212-547307f8adf57262@postgresql.org,bafe9b36c6bd8503,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18213-dbcf8d67b0e687f5@postgresql.org,dbd8158517a714cb,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18214-891f77caa80a35cc@postgresql.org,17281cf05ae1acf1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18216-1e37bb8229aeab67@postgresql.org,306b5dcee0eb6947,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18217-c7180ab143091145@postgresql.org,de03082ff462dde3,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18218-8cbdd922e41ea291@postgresql.org,91b32fc2ae05d41d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18219-e052656ac68bab94@postgresql.org,5f80047eb5068159,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18220-5fe8e33d424f2d85@postgresql.org,a1d0beb2c9f5084d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18221-5d3b9545177fe006@postgresql.org,33d665533b67d2a3,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18222-de86a89e6ed68f3d@postgresql.org,47e580f683f10bf9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18223-fd9fd0080e33f035@postgresql.org,2f1adf767ccd636c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18224-59c34f71e2c6a5ed@postgresql.org,ebddbefa5763aac4,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18225-9acc648b45a1a6a2@postgresql.org,e3160bdec766909d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18229-fc177bc9708a2787@postgresql.org,b595d33e4510a943,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18230-c68eb05e05cb9177@postgresql.org,6a6a0878945eb04a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18231-12decf23063f87ef@postgresql.org,c45424304cfd13da,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18232-27836d653eddfa97@postgresql.org,ee6068527e02ff32,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18233-98fe3f5ee55550ff@postgresql.org,6894b101e2105747,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18234-571586e70bd0658d@postgresql.org,7f9717d55620ef6d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18235-228272bad593dfed@postgresql.org,371bf8d790d73e49,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18236-db547494f5bb70c4@postgresql.org,2600a30dccadfb06,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18237-5c991779c1299c55@postgresql.org,4b3b921e53d80652,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18238-2f2bdc7f720180b9@postgresql.org,851e8659699547c0,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18239-50b7f8e43ec7be76@postgresql.org,91ec04dec5693e06,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18240-c5da758d7dc1ecf0@postgresql.org,3db7449255542a61,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18241-996f584969411644@postgresql.org,85468e38f8c770d1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18242-89f57a188c7de6c8@postgresql.org,49fb1486b3688ddd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18243-b4b6647beca4c46b@postgresql.org,1ac8c2430e81a9d0,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18244-8a7897de2acd5a08@postgresql.org,6ef7df5f9006c110,qwen3:30b-a3b,ai-v4,false,false,false,false,true,none,none,0.95,mentions: nik@postgres.ai
pgsql-bugs,18245-eed25801b2d599c9@postgresql.org,66574f442dcee6f5,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18246-f4d9ff7cb3af77e6@postgresql.org,2e573a0cf8ec4781,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18247-11ac477f02954422@postgresql.org,0b5c935babf6ad31,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18248-4250c882e2a8b8f6@postgresql.org,df63a748c3b866dc,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18249-630edb096ed98a50@postgresql.org,952f1991f36c8381,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18251-1f41c42bb11eace0@postgresql.org,4a9048f49bcfa482,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18252-d46d27900a277d87@postgresql.org,eb270a119612b5fa,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18253-2e5b6731cd0c5421@postgresql.org,4700349e0d37c963,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18254-e303b33b2317c861@postgresql.org,629e68f89e988a0f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18255-ef6560d3fe911120@postgresql.org,9419399ae37c4ed8,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18256-0b0e1b6e4a620f1b@postgresql.org,5532e0cba2b3b254,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18257-0c435142aef90b82@postgresql.org,dcc10c1858ca4129,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18258-1e2fd3058dda84b0@postgresql.org,8f87e9824d4f30a6,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18259-6e256429825dd435@postgresql.org,c0667fe008763c70,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18260-1b6a0c4ae311b837@postgresql.org,992c53a875ec053b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18261-2a75d748c928609b@postgresql.org,6a77c3fa8292a706,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18262-3b55fbed91508f98@postgresql.org,4e4ea28bb5ee2966,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18264-e363593d7e9feb7d@postgresql.org,6c291e7c68fd150e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18265-fd06fa2f9ad3d1db@postgresql.org,235bb91a6d3623eb,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18266-e0322c6e8aa53d9a@postgresql.org,b5150e10a55e154c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18267-a1680726adf7c85d@postgresql.org,bca9dbcd34a78340,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18268-ec963fcbcf737209@postgresql.org,db80b59f696ee25e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18269-b8fa93fe4fa0e322@postgresql.org,820bc1d8e1c7d10d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18270-bd7b17c05f8dc1a3@postgresql.org,6d5f1c09007b6e67,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18271-70059a372db705e3@postgresql.org,0b1a4076aef05765,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18272-566ab0edabb9cd13@postgresql.org,a8ff0e53a97c58c1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18273-9a832d1da122600c@postgresql.org,1821eecb312010b8,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18274-98d16bc03520665f@postgresql.org,e0206bbe6767e58f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18276-13b98d6ec97ed5b8@postgresql.org,0f443bb5aa0ee7cd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18277-089ead83b329a2fd@postgresql.org,629a188557cf0fe9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18279-9793f12b34aa8366@postgresql.org,5b3511fed28b81cc,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18280-4c8060178cb41750@postgresql.org,b4809fc39644ec59,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18281-5b1b6c5991d345aa@postgresql.org,1bc5be8cf2f17abf,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18282-d3381ff71385174b@postgresql.org,639c5a64a43df3d7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18283-72dcaf4228caf47e@postgresql.org,62300dc7c215d1d4,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18284-47505a20c23647f8@postgresql.org,aa201a7a20da8238,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18285-0e416de8c0744402@postgresql.org,5a7043cdd1a4c19c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18286-f6273332500c2a62@postgresql.org,2c72d843ead29f2e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18287-33f359333ba64817@postgresql.org,c7dc31e1ec7d1dea,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18289-cc1b88346b51af93@postgresql.org,46b0526b311e5ef2,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18290-d645a814cc36cc06@postgresql.org,25ba62c568dfc796,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18292-55856fb8254c79d6@postgresql.org,fecd10993a643393,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18293-67ca5e22e685efc1@postgresql.org,92c11511be32f350,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18294-65a4754c8e42a477@postgresql.org,72c63240805b544d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18295-0ed0fac5c9f7b17b@postgresql.org,97352a5eea0e4aa9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18296-ddd198363cadea11@postgresql.org,1c2b8cb6eb8a2072,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18297-b04cd83a55b51e35@postgresql.org,cff73022b802ee12,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-bugs,18298-d6a0c83fad67485f@postgresql.org,0e535cd615d70af9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
